,county_name,2012,2016,2020,2012_var_state,2016_var_state,2020_var_state,median_income_2012_2016_16_dollars,median_income_2020_16_dollars,Total12,Total Male12,Total Female12,Anglo Total12,Anglo Male12,Anglo Female12,Black Total12,Black Male12,Black Female12,Other Total12,Other Male12,Other Female12,Hispanic Total12,Hispanic Male12,Hispanic Female12,Total16,Total Male16,Total Female16,Anglo Total16,Anglo Male16,Anglo Female16,Black Total16,Black Male16,Black Female16,Other Total16,Other Male16,Other Female16,Hispanic Total16,Hispanic Male16,Hispanic Female16,Total19,Total_Male19,Total_Female19,NH_White_Total19,NH_White_Male19,NH_White_Female19,NH_Black_Total19,NH_Black_Male19,NH_Black_Female19,NH_Asian_Total19,NH_Asian_Male19,NH_Asian_Female19,NH_Other_Total19,NH_Other_Male19,NH_Other_Female19,Hispanic_Total19,Hispanic_Male19,Hispanic_Female19
186,Polk,0.06,0.063,0.087,-0.0050000000000000044,0.015,0.01899999999999999,40864,46681,45985,0.07067800878558513,0.06158619314357011,0.09476082193667386,0.04843311724007926,0.04632770469659462,0.015014007482226603,0.009296029153746431,0.0057179783284801704,0.004377647392327374,0.0020622688438230795,0.0023153785485042944,0.01811172511792738,0.010886593547936339,0.007225131569991038,48271,44.452448332047,38.33804990995626,57.95386330503387,29.939113283594885,28.014750021438985,9.374839207615128,5.761083955063888,3.6137552525512393,3.0494811765714775,1.432124174599091,1.6173570019723866,12.41231455278278,7.320126918789126,5.092187633993654,50293,45.80601440067768,39.4002541296061,60.14739517153749,30.975010588733586,29.172384582803897,9.160525201185939,5.804320203303685,3.3562049978822532,0.3913595933926302,0.1423125794155019,0.24904701397712833,2.6700550614146548,1.2875900042354935,1.3824650571791612,12.83693350275307,7.596781024989411,5.240152477763659
187,Potter,0.032,0.034,0.055,-0.033,-0.013999999999999999,-0.013000000000000005,40340,38091,123179,0.18130708345778468,0.17298610191638975,0.1684445084653484,0.08320118667401703,0.08524332179133137,0.034644390828241264,0.020015800396324696,0.01462859043191657,0.02229091149181153,0.01132090679119615,0.010970004700615375,0.12891337458877325,0.06676918959624681,0.062144184992526434,123622,109.10899579795901,102.9174170311294,92.13275019295087,45.87771203155819,46.255038161392676,20.764942972300833,11.97667438470114,8.788268587599692,15.957465054455023,8.109081553897607,7.848383500557414,83.17125460938169,43.14552782780208,40.02572678157962,116063,101.70266836086404,94.93096145700974,86.26683608640407,43.085133418043206,43.18170266836086,18.453197797543414,10.746293943244387,7.706903854299026,10.66327827191868,5.629817873782296,5.033460398136383,5.096145700974163,2.4464210080474373,2.6497246929267257,76.15417196103346,39.79500211774672,36.35916984328674
188,Presidio,0.094,0.107,0.147,0.028999999999999998,0.059,0.07899999999999999,33453,31018,7949,0.01117997070563502,0.011683313868353345,0.0032760449276352686,0.0017286242331069328,0.0015474206945283355,8.91636459672461e-05,6.327742617030369e-05,2.588621979694242e-05,0.00037103581708950795,0.0001984610184432252,0.00017257479864628278,0.01912704018329634,0.009189608027914556,0.009937432155381785,7518,6.303061487007976,6.591201440699769,1.8626189863648057,1.0033444816053512,0.8592745047594545,0.03944773175542406,0.027441900351599345,0.012005831403824715,0.20581425263699513,0.09776177000257266,0.10805248263442244,10.78638195695052,5.174513335048452,5.611868621902067,6535,5.595933926302414,5.475645912748836,1.7687420584498095,0.8809826344769166,0.8877594239728929,0.06099110546378653,0.042354934349851756,0.01863617111393477,0.13892418466751377,0.0677678949597628,0.07115628970775095,0.11859381617958492,0.06099110546378653,0.05760271071579839,8.984328674290555,4.543837357052097,4.440491317238458
189,Rains,0.035,0.04,0.047,-0.03,-0.008,-0.021000000000000005,50405,60794,11259,0.01625366978583573,0.01612999118013923,0.028253370785040595,0.014093608556113092,0.014159762228927501,0.000730566647602597,0.000391169543598241,0.00033939710400435614,0.0008254827868580527,0.0004084270234628693,0.0004170557633951834,0.002574240746473718,0.0013604646626615292,0.001213776083812189,11249,9.539490609724725,9.753880456221593,16.767001114827202,8.19655261126833,8.570448503558872,0.3893319612383157,0.20752937140897007,0.1818025898293457,0.5042449189606381,0.2606980533401938,0.2435468656204442,1.6327930709201612,0.8747105737072292,0.758082497212932,12416,10.639559508682762,10.395595086827615,18.138077085980516,9.11139347734011,9.026683608640408,0.46590427784836935,0.2609063955950868,0.2049978822532825,0.11351122405760272,0.045743329097839895,0.0677678949597628,0.47098686997035155,0.2337992376111817,0.23718763235916984,1.8466751376535366,0.9877170690385431,0.8589580686149937
190,Randall,0.027999999999999997,0.03,0.045,-0.037000000000000005,-0.018000000000000002,-0.023000000000000007,62635,65457,126397,0.17730910062247915,0.18623984645242428,0.280146423135799,0.1351835922729215,0.14496283086287753,0.008418773927294494,0.004717044496331729,0.0037017294309627654,0.012183780784427565,0.0061983115180456565,0.005985469266381908,0.06279996922738229,0.03121015233518024,0.03158981689220206,133520,111.52902838521568,117.47363004888089,166.3613755252551,80.12691878912615,86.23445673612898,5.881142269102135,3.279307092016122,2.6018351770860133,9.400565989194751,4.810908155389761,4.589657833804991,47.35957465054455,23.311894348683644,24.047680301860904,139034,117.0588733587463,118.49216433714527,163.32740364252436,79.39178314273613,83.93562049978823,7.168149089368911,4.066073697585769,3.1020753917831425,3.3053790766624314,1.5518847945785685,1.7534942820838628,5.617958492164337,2.9479034307496823,2.6700550614146548,56.132147395171536,29.101228293096142,27.03091910207539
191,Reagan,0.038,0.062,0.09699999999999999,-0.027000000000000003,0.013999999999999999,0.028999999999999984,59257,62393,3568,0.005292293825152673,0.004970154201012944,0.003644204498080671,0.0017746441794126082,0.0018695603186680632,0.0001955847717991205,0.00011792611240829324,7.765865939082725e-05,9.779238589956025e-05,4.889619294978012e-05,4.889619294978012e-05,0.0063248663703862635,0.0033508273403819906,0.0029740390300042737,3685,3.3410513678072205,2.979161306920504,2.0890146642655005,1.0307863819569505,1.0582282823085498,0.1183431952662722,0.07031986965097332,0.04802332561529886,0.05145356315924878,0.027441900351599345,0.02401166280764943,4.0614012520367035,2.2125032158476974,1.8488980361890062,3836,3.493434985175773,3.0055061414654807,1.8483693350275308,0.9233375688267683,0.9250317662007623,0.11351122405760272,0.07115628970775095,0.042354934349851756,0.0,0.0,0.0,0.04066073697585769,0.023718763235916984,0.0169419737399407,4.496399830580263,2.4752223634053365,2.021177467174926
192,Real,0.057,0.057,0.067,-0.008,0.009000000000000001,-0.0010000000000000009,37059,37809,3425,0.004869485568469279,0.004981659187589364,0.007087071731074013,0.0034716296994343884,0.0036154420316396245,6.61536728144084e-05,2.8762466441047133e-05,3.7391206373361266e-05,0.0002243472382401676,0.00010354487918776968,0.00012080235905239793,0.002473572113930053,0.0012655485234060737,0.0012080235905239795,3462,2.9277077437612555,3.0100334448160537,4.193465397478775,2.0444215761941513,2.149043821284624,0.03430237543949919,0.01886630649172455,0.015436068947774634,0.1303490266700969,0.05488380070319869,0.0754652259668982,1.5796243889889376,0.8095360603721808,0.7700883286167568,3499,2.961457009741635,2.966539601863617,4.096569250317662,2.017789072426938,2.0787801778907244,0.03218975010588734,0.013553578991952562,0.01863617111393477,0.005082592121982211,0.0016941973739940702,0.0033883947479881405,0.12875900042354935,0.06437950021177467,0.06437950021177467,1.665396018636171,0.8640406607369758,0.8013553578991953
193,Red River,0.052000000000000005,0.057999999999999996,0.064,-0.012999999999999998,0.009999999999999995,-0.0040000000000000036,35016,38264,12850,0.017999551498807297,0.01896021787793827,0.027120129607263337,0.013294011989051984,0.013826117618211356,0.006422658756285823,0.002948152810207331,0.0034745059460784943,0.0008427402667226808,0.0004026745301746598,0.00044006573654802115,0.002574240746473718,0.00135471216937332,0.0012195285771003984,11870,10.040305291141411,10.318154532201355,14.612811937226653,7.236086098962353,7.3767258382643,3.6343366778149386,1.7031129405711345,1.9312237372438041,0.6157276391390104,0.3104364977274676,0.30529114141154273,1.4955835691621644,0.7906697538804562,0.7049138152817083,11649,9.63151207115629,10.104193138500635,14.019483269800931,6.80559085133418,7.213892418466751,3.4900465904277844,1.6586192291401947,1.8314273612875902,0.04743752647183397,0.03218975010588734,0.015247776365946632,0.6963151207115629,0.3591698432867429,0.33714527742482,1.4824227022448115,0.7759423972892843,0.7064803049555273
194,Reeves,0.035,0.053,0.071,-0.03,0.0049999999999999975,0.002999999999999989,46464,45361,13888,0.023985020765189203,0.01596029262813705,0.0076479398266744315,0.005073699080200714,0.002574240746473718,0.0019213327582619484,0.0016538418203602102,0.0002674909379017383,0.0005522393556681049,0.00033076836407204205,0.00022147099159606292,0.029823801452721767,0.01692671150055624,0.012897089952165536,14576,14.921533316182146,10.07803790412486,4.474744876082669,2.9568647628848295,1.5178801131978388,1.1765714775748222,0.9981991252894263,0.17837235228539577,0.35502958579881655,0.20924449018094501,0.14578509561787154,18.993225280850698,10.757224937826944,8.236000343023754,16154,16.303261329944938,11.064803049555273,4.779330792037272,3.1698432867429056,1.609487505294367,1.2486234646336298,1.0758153324862347,0.17280813214739515,0.22024565861922915,0.14570097416349004,0.07454468445573909,0.1541719610334604,0.08132147395171538,0.07285048708174502,20.96569250317662,11.830580262600593,9.135112240576026
195,Refugio,0.057999999999999996,0.066,0.08199999999999999,-0.007000000000000006,0.018000000000000002,0.013999999999999985,50145,43410,7433,0.010598968883525867,0.010780172422104465,0.009503118912121971,0.004691158276534786,0.004811960635587185,0.00130006348313533,0.0006989279345174453,0.0006011355486178851,0.00032213962413972784,0.00018407978522270166,0.00013805983891702623,0.010253819286233302,0.005024802887250934,0.005229016398982368,7375,6.3356487436755,6.313352199639826,5.358031043649772,2.6807306405968614,2.6773004030529113,0.7375010719492324,0.39104708001029065,0.3464539919389418,0.2229654403567447,0.12863390789812193,0.09433153245862276,6.330503387359575,3.135237115170226,3.195266272189349,6871,5.6823379923761115,5.958492164337145,4.653960186361711,2.2126217704362556,2.4413384159254554,0.698009318085557,0.36933502753070735,0.32867429055484965,0.04066073697585769,0.020330368487928845,0.020330368487928845,0.16264294790343076,0.08132147395171538,0.08132147395171538,6.0855569673867,2.9987293519695046,3.086827615417196
196,Roberts,0.037000000000000005,0.045,0.046,-0.027999999999999997,-0.0030000000000000027,-0.022000000000000006,72500,65468,953,0.0014093608556113094,0.0013317021962204823,0.0024879533471505767,0.0012597960301178642,0.0012281573170327125,0.0,0.0,0.0,4.3143699661570695e-05,2.8762466441047133e-05,1.4381233220523567e-05,0.00020996600501964406,0.00012080235905239793,8.91636459672461e-05,924,0.8112511791441558,0.7735185661607067,1.430409055827116,0.7306405968613326,0.6997684589657833,0.0,0.0,0.0,0.01886630649172455,0.008575593859874798,0.010290712631849755,0.1354943829860218,0.0720349884229483,0.06345939456307349,851,0.7285048708174502,0.7132570944515036,1.2960609911054637,0.6471833968657349,0.6488775942397289,0.0,0.0,0.0,0.0,0.0,0.0,0.022024565861922914,0.015247776365946632,0.006776789495976281,0.12367640830156713,0.06607369758576874,0.05760271071579839
197,Robertson,0.047,0.051,0.064,-0.018000000000000002,0.0029999999999999957,-0.0040000000000000036,49142,43533,17209,0.024499868914483948,0.02499745958391406,0.02884587759372616,0.01439561445374409,0.014450263139982076,0.01053281521071146,0.004924134254707269,0.00560868095600419,0.0008830077197401469,0.00045157072312443987,0.0004314369966157069,0.009235627974220234,0.004728549482908149,0.004507078491312086,17518,14.94382986021782,15.101620787239517,16.8013034902667,8.392076151273475,8.409227338993224,6.330503387359575,2.989452019552354,3.3410513678072205,0.5625589572077866,0.295000428779693,0.26755852842809363,6.351084812623274,3.2673012606122973,3.083783552010977,17708,14.92249047013977,15.078356628547226,16.84879288437103,8.408301567132572,8.440491317238457,5.875476493011436,2.8411689961880557,3.03430749682338,0.18975010588733587,0.1033460398136383,0.08640406607369758,0.39813638288860653,0.193138500635324,0.2049978822532825,6.6886912325285905,3.3765353663701823,3.3121558661584074
198,Rockwall,0.033,0.035,0.06,-0.032,-0.012999999999999998,-0.008000000000000007,89161,97929,82980,0.11767012645696792,0.12100082007084115,0.17495633086760146,0.08568914002116762,0.08926719084643388,0.013616151613191711,0.0067102834206962956,0.006905868192495415,0.010711142502645953,0.005111090286574075,0.005600052216071877,0.03938732154436994,0.020159612728529935,0.019227708815840006,93991,78.9177600548838,82.2879684418146,113.45167652859959,55.32973158391219,58.12194494468742,10.081468141668811,4.894948975216534,5.1865191664522765,8.42809364548495,4.044250064316953,4.383843581167996,29.244490180945032,14.648829431438127,14.595660749506903,103363,85.6840321897501,89.43329097839899,124.3998305802626,60.33206268530284,64.06776789495976,10.73443456162643,5.397712833545108,5.336721728081321,4.943667937314697,2.1753494282083863,2.7683185091063107,3.6188055908513346,1.8195679796696316,1.7992376111817026,31.42058449809403,15.959339263024141,15.461245235069887
199,Runnels,0.038,0.04,0.049,-0.027000000000000003,-0.008,-0.019000000000000003,41339,45046,10670,0.015226849733890352,0.015462701958706936,0.019765566938287592,0.00967281746412415,0.01009274947416344,0.0004659519563449635,0.00025310970468121475,0.00021284225166374874,0.000391169543598241,0.0001783272919344922,0.00021284225166374874,0.010066863254366494,0.005122595273150494,0.004944267981216001,10398,8.983792127604836,8.85001286339079,10.976760140639739,5.423205556984821,5.553554583654918,0.27956435983191835,0.15436068947774634,0.12520367035417204,0.30014578509561785,0.1629362833376211,0.13720950175799676,6.277334705428352,3.243289597804648,3.0340451076237027,10121,8.633629817873782,8.513341804320202,10.382041507835662,5.0232952138924185,5.358746293943244,0.26937738246505716,0.15247776365946633,0.11689961880559085,0.027107157983905124,0.01863617111393477,0.00847098686997035,0.2609063955950868,0.1423125794155019,0.11859381617958492,6.207539178314274,3.2969080897924607,2.910631088521813
200,Rusk,0.051,0.057999999999999996,0.073,-0.014000000000000005,0.009999999999999995,0.0049999999999999906,47424,51885,54224,0.08221175782844502,0.07374984020148895,0.10172133881540728,0.051861603239852075,0.0498597355755552,0.027194912020010065,0.015275745926840131,0.01191916609316993,0.0034112285199081904,0.0016797280401571525,0.001731500479751037,0.023634118674608427,0.013394680621595649,0.010239438053012778,53886,48.789983706371665,43.63090644027099,57.45476374238916,29.4108567018266,28.04390704056256,16.014063973930195,9.011234027956435,7.002829945973758,2.392590686905068,1.2074436154703712,1.1851470714346968,16.55947174341823,9.160449361118257,7.399022382299974,54526,48.35408725116476,44.02371876323592,58.23972892842016,29.577297755188482,28.662431173231685,15.325709445150359,8.61160525201186,6.714104193138501,0.3727234222786954,0.18127911901736551,0.19144430326132994,1.9788225328250741,1.0148242270224481,0.963998305802626,16.460821685726387,8.96908089792461,7.4917407878017785
201,Sabine,0.086,0.094,0.10800000000000001,0.02099999999999999,0.046,0.04000000000000001,32500,40535,11001,0.015517350644944927,0.01612423868685102,0.027649358989778598,0.013501101747427524,0.014148257242351085,0.0022894923287073514,0.001162003644218304,0.0011274886844890477,0.0006787942080087123,0.00033939710400435614,0.00033939710400435614,0.001023943805301278,0.0005148481492947436,0.0005090956560065341,11060,9.349112426035502,9.620101192007546,16.34508189692136,8.055912871966383,8.28916902495498,1.308635623016894,0.6534602521224595,0.6551753708944345,0.5539833633479119,0.25726781579624386,0.29671554755166796,0.761512734756882,0.38247148615041593,0.379041248606466,10917,9.11986446421008,9.375688267683186,15.413807708598052,7.557814485387547,7.855993223210504,1.4485387547649302,0.7522236340533672,0.6963151207115629,0.07115628970775095,0.022024565861922914,0.049131723845828035,0.6590427784836933,0.3218975010588734,0.33714527742482,0.9030072003388395,0.46590427784836935,0.4371029224904701
202,San Augustine,0.075,0.08900000000000001,0.096,0.009999999999999995,0.04100000000000001,0.027999999999999997,29426,37124,9050,0.01283956501928344,0.013190467109864212,0.017993799005519083,0.008968137036318496,0.00902566196920059,0.005985469266381908,0.0028417316843754566,0.003143737582006452,0.0004170557633951834,0.00018695603186680634,0.00023009973152837707,0.0016337080938514771,0.0008427402667226808,0.0007909678271287961,8355,7.1348940914158305,7.194923248434954,9.771031643941344,4.889803618900609,4.881228025040734,3.3359060114912955,1.6207872395163365,1.7151187719749592,0.22125032158476976,0.10290712631849756,0.1183431952662722,1.0016293628333763,0.5213961066803876,0.4802332561529886,8458,6.881829733163913,7.447691656077933,9.609487505294368,4.604828462515883,5.004659042778484,3.349428208386277,1.5756035578144854,1.7738246505717914,0.035578144853875476,0.013553578991952562,0.022024565861922914,0.20330368487928843,0.08809826344769166,0.11520542143159677,1.131723845828039,0.5997458703939009,0.5319779754341382
203,San Jacinto,0.055999999999999994,0.063,0.081,-0.009000000000000008,0.015,0.012999999999999998,44878,39475,27151,0.039019161973924535,0.03907381066016253,0.059282319581642234,0.029472899362140995,0.029809420219501247,0.00797583194410237,0.004000859081949656,0.003974972862152713,0.0018983227851091108,0.0009980575855043354,0.0009002651996047751,0.008936498323233346,0.004547345944329552,0.0043891523789037915,27748,23.445673612897693,24.145442071863478,35.03987651144842,17.09115856273047,17.94871794871795,4.929251350656033,2.4629105565560416,2.4663407940999917,1.1937226652945716,0.6380241831746849,0.5556984821198868,6.428265157362148,3.2535803104364978,3.1746848469256497,29506,25.021601016518424,24.967386700550616,36.45065650148242,18.28886065226599,18.161795849216432,4.8775942397289285,2.4396442185514613,2.437950021177467,0.23041084286319355,0.11689961880559085,0.11351122405760272,1.0758153324862347,0.552308343922067,0.5235069885641678,7.35451080050826,3.6238881829733165,3.7306226175349426
